season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,estimated_fan_vote_share,rule_type
11,5,Jennifer Grey,0.137,2,0,0.13523063353218212,S3-27_percent
11,5,Kurt Warner,0.132,3,0,0.1321203315628436,S3-27_percent
11,5,Rick Fox,0.132,3,0,0.12041144273889111,S3-27_percent
11,5,Audrina Patridge,0.126,5,0,0.10644167506137378,S3-27_percent
11,5,Florence Henderson,0.115,6,1,0.10974816410098436,S3-27_percent
11,5,Kyle Massey,0.11,7,0,0.13523063424252282,S3-27_percent
11,5,Bristol Palin,0.099,8,0,0.13523084534243224,S3-27_percent
11,6,Brandy,0.174,1,0,0.14006307600133613,S3-27_percent
11,6,Audrina Patridge,0.155,2,1,0.10327601836763073,S3-27_percent
11,6,Rick Fox,0.145,3,0,0.13027497650379774,S3-27_percent
11,6,Kyle Massey,0.145,4,0,0.15803656745465453,S3-27_percent
11,6,Jennifer Grey,0.14,5,0,0.1580366119963398,S3-27_percent
11,6,Bristol Palin,0.135,6,0,0.15803673130861037,S3-27_percent
11,6,Kurt Warner,0.106,7,0,0.15227601836763072,S3-27_percent
11,7,Brandy,0.175,1,0,0.15312517705503914,S3-27_percent
11,7,Jennifer Grey,0.175,1,0,0.18546404946336698,S3-27_percent
11,7,Kurt Warner,0.168,3,0,0.15538182469937414,S3-27_percent
11,7,Rick Fox,0.165,4,1,0.13510106834944144,S3-27_percent
11,7,Kyle Massey,0.161,5,0,0.1854639097433101,S3-27_percent
11,7,Bristol Palin,0.156,6,0,0.18546397068946824,S3-27_percent
11,8,Brandy,0.215,1,0,0.16762348111295694,S3-27_percent
11,8,Jennifer Grey,0.215,1,0,0.2239072017289958,S3-27_percent
11,8,Kyle Massey,0.211,3,0,0.2239072122701575,S3-27_percent
11,8,Kurt Warner,0.181,4,1,0.16065505542299477,S3-27_percent
11,8,Bristol Palin,0.177,5,0,0.22390704946489492,S3-27_percent
11,9,Jennifer Grey,0.263,1,0,0.2736762071629845,S3-27_percent
11,9,Kyle Massey,0.254,2,0,0.27367608166167845,S3-27_percent
11,9,Brandy,0.25,3,1,0.17897174163762725,S3-27_percent
11,9,Bristol Palin,0.232,4,0,0.27367596953770973,S3-27_percent
11,10,Jennifer Grey,0.361,1,0,0.3333332933318991,S3-27_percent
11,10,Kyle Massey,0.329,2,0,0.33333334357840616,S3-27_percent
11,10,Bristol Palin,0.309,3,0,0.3333333630896947,S3-27_percent
12,1,Ralph Macchio,0.116,1,0,0.092114000590164,S3-27_percent
12,1,Kirstie Alley,0.111,2,0,0.09293289603778206,S3-27_percent
12,1,Chelsea Kane,0.101,3,0,0.09293270047154746,S3-27_percent
12,1,Hines Ward,0.101,3,0,0.09293292610833814,S3-27_percent
12,1,Chris Jericho,0.092,5,0,0.0912220743655211,S3-27_percent
12,1,Romeo,0.092,5,0,0.09177924740926306,S3-27_percent
12,1,Kendra Wilkinson,0.087,7,0,0.09193315899043426,S3-27_percent
12,1,Petra Nemcova,0.087,7,0,0.09067005335564172,S3-27_percent
12,1,Sugar Ray Leonard,0.082,9,0,0.08938413061950384,S3-27_percent
12,1,Wendy Williams,0.068,10,0,0.0883570449029061,S3-27_percent
12,1,Mike Catherwood,0.063,11,0,0.08574176714889828,S3-27_percent
12,2,Chris Jericho,0.106,1,0,0.09140807256821039,S3-27_percent
12,2,Hines Ward,0.106,1,0,0.09404807419636288,S3-27_percent
12,2,Romeo,0.106,1,0,0.09226958340416619,S3-27_percent
12,2,Ralph Macchio,0.097,4,0,0.09278655725252992,S3-27_percent
12,2,Kirstie Alley,0.093,5,0,0.09404814996126863,S3-27_percent
12,2,Kendra Wilkinson,0.088,6,0,0.09250800597695609,S3-27_percent
12,2,Chelsea Kane,0.083,7,0,0.09404804023419344,S3-27_percent
12,2,Petra Nemcova,0.083,7,0,0.09055259718200503,S3-27_percent
12,2,Mike Catherwood,0.079,9,1,0.0828301393917633,S3-27_percent
12,2,Sugar Ray Leonard,0.079,9,0,0.08855277285643826,S3-27_percent
12,2,Wendy Williams,0.079,9,0,0.08694800697610587,S3-27_percent
12,3,Hines Ward,0.117,1,0,0.10442583223652792,S3-27_percent
12,3,Petra Nemcova,0.117,1,0,0.09780383184852652,S3-27_percent
12,3,Chelsea Kane,0.107,3,0,0.10442600981755773,S3-27_percent
12,3,Kendra Wilkinson,0.107,3,0,0.10152013592780042,S3-27_percent
12,3,Chris Jericho,0.098,5,0,0.09943295244146887,S3-27_percent
12,3,Kirstie Alley,0.098,5,0,0.10442613601509894,S3-27_percent
12,3,Ralph Macchio,0.098,5,0,0.10204634800912499,S3-27_percent
12,3,Romeo,0.093,8,0,0.10106791525672575,S3-27_percent
12,3,Sugar Ray Leonard,0.093,8,0,0.09397360808175177,S3-27_percent
12,3,Wendy Williams,0.07,10,1,0.09087723036541713,S3-27_percent
12,4,Chelsea Kane,0.126,1,0,0.1178232421602787,S3-27_percent
12,4,Hines Ward,0.121,2,0,0.11782273050521906,S3-27_percent
12,4,Ralph Macchio,0.121,2,0,0.1131728226933169,S3-27_percent
12,4,Chris Jericho,0.112,4,0,0.10802727752928463,S3-27_percent
12,4,Petra Nemcova,0.112,4,0,0.10479837469709567,S3-27_percent
12,4,Romeo,0.112,4,0,0.11125096868426222,S3-27_percent
12,4,Kirstie Alley,0.107,7,0,0.11782327859151734,S3-27_percent
12,4,Sugar Ray Leonard,0.102,8,1,0.09714065256951274,S3-27_percent
12,4,Kendra Wilkinson,0.087,9,0,0.11214065256951272,S3-27_percent
12,5,Hines Ward,0.139,1,0,0.13493820666729495,S3-27_percent
12,5,Chelsea Kane,0.134,2,0,0.13493884081616456,S3-27_percent
12,5,Chris Jericho,0.134,2,0,0.11600025276622299,S3-27_percent
12,5,Romeo,0.134,2,0,0.12228277274916186,S3-27_percent
12,5,Kirstie Alley,0.119,5,0,0.13493891419119822,S3-27_percent
12,5,Kendra Wilkinson,0.113,6,0,0.12124239206787744,S3-27_percent
12,5,Petra Nemcova,0.113,6,1,0.10965422512395699,S3-27_percent
12,5,Ralph Macchio,0.113,6,0,0.12600439561812304,S3-27_percent
12,6,Chelsea Kane,0.156,1,0,0.1575732659299089,S3-27_percent
12,6,Romeo,0.156,1,0,0.1339091983355363,S3-27_percent
12,6,Hines Ward,0.15,3,0,0.1575725239954393,S3-27_percent
12,6,Kirstie Alley,0.144,4,0,0.15757335927366506,S3-27_percent
12,6,Kendra Wilkinson,0.139,5,0,0.13051142606071695,S3-27_percent
12,6,Ralph Macchio,0.133,6,0,0.1409294132982202,S3-27_percent
12,6,Chris Jericho,0.122,7,1,0.12193081310651332,S3-27_percent
12,7,Hines Ward,0.175,1,0,0.18709811631133483,S3-27_percent
12,7,Ralph Macchio,0.175,1,0,0.1571639813680241,S3-27_percent
12,7,Chelsea Kane,0.17,3,0,0.1870986261310757,S3-27_percent
12,7,Kendra Wilkinson,0.162,4,1,0.13725024504069355,S3-27_percent
12,7,Kirstie Alley,0.159,5,0,0.1870987502513178,S3-27_percent
12,7,Romeo,0.159,5,0,0.14429028089755402,S3-27_percent
12,8,Chelsea Kane,0.212,1,0,0.22537704149102417,S3-27_percent
12,8,Hines Ward,0.208,2,0,0.22537706972152827,S3-27_percent
12,8,Kirstie Alley,0.204,3,0,0.22537724568168568,S3-27_percent
12,8,Romeo,0.2,4,1,0.15043432155288092,S3-27_percent
12,8,Ralph Macchio,0.177,5,0,0.17343432155288097,S3-27_percent
12,9,Chelsea Kane,0.311,1,0,0.27295439423462997,S3-27_percent
12,9,Hines Ward,0.255,2,0,0.2729549628712689,S3-27_percent
12,9,Kirstie Alley,0.23,3,0,0.27295463967573746,S3-27_percent
12,9,Ralph Macchio,0.204,4,1,0.18113600321836362,S3-27_percent
12,10,Chelsea Kane,0.34,1,0,0.3333329648092611,S3-27_percent
12,10,Hines Ward,0.34,1,0,0.33333376133085146,S3-27_percent
12,10,Kirstie Alley,0.321,3,0,0.3333332738598875,S3-27_percent
13,1,Chynna Phillips,0.101,1,0,0.08321864085806428,S3-27_percent
13,1,J.R. Martinez,0.101,1,0,0.08624162729299119,S3-27_percent
13,1,Hope Solo,0.097,3,0,0.08539179588860787,S3-27_percent
13,1,Ricki Lake,0.092,4,0,0.08624148872142323,S3-27_percent
13,1,Kristin Cavallari,0.088,5,0,0.07913678476616345,S3-27_percent
13,1,David Arquette,0.083,6,0,0.08495466764206813,S3-27_percent
13,1,Carson Kressley,0.078,7,0,0.0848735374689155,S3-27_percent
13,1,Chaz Bono,0.078,7,0,0.08804085077833677,S3-27_percent
13,1,Nancy Grace,0.074,9,0,0.08520361923679984,S3-27_percent
13,1,Rob Kardashian,0.074,9,0,0.08624152048807066,S3-27_percent
13,1,Elisabetta Canalis,0.069,11,0,0.0768430424778436,S3-27_percent
13,1,Metta World Peace (Ron),0.065,12,1,0.07361242438071544,S3-27_percent
13,2,Ricki Lake,0.103,1,0,0.0941583048546785,S3-27_percent
13,2,J.R. Martinez,0.099,2,0,0.09415842692537772,S3-27_percent
13,2,Kristin Cavallari,0.099,2,0,0.08275498720855719,S3-27_percent
13,2,Chynna Phillips,0.094,4,0,0.08935119941322413,S3-27_percent
13,2,Elisabetta Canalis,0.094,4,1,0.07899014936055326,S3-27_percent
13,2,Nancy Grace,0.094,4,0,0.09251511030006808,S3-27_percent
13,2,Rob Kardashian,0.094,4,0,0.09415825269855711,S3-27_percent
13,2,Hope Solo,0.085,8,0,0.0928133324433203,S3-27_percent
13,2,Carson Kressley,0.081,9,0,0.09199014936055326,S3-27_percent
13,2,David Arquette,0.081,9,0,0.09211993807455723,S3-27_percent
13,2,Chaz Bono,0.076,11,0,0.09699014936055322,S3-27_percent
13,3,Ricki Lake,0.114,1,0,0.10440359577113947,S3-27_percent
13,3,Chynna Phillips,0.11,2,0,0.09519197735199646,S3-27_percent
13,3,J.R. Martinez,0.11,2,0,0.10440372581808971,S3-27_percent
13,3,David Arquette,0.101,4,0,0.10051881900058326,S3-27_percent
13,3,Hope Solo,0.101,4,0,0.10184407652402408,S3-27_percent
13,3,Kristin Cavallari,0.101,4,1,0.08224691345916751,S3-27_percent
13,3,Rob Kardashian,0.101,4,0,0.1044034904136051,S3-27_percent
13,3,Carson Kressley,0.097,8,0,0.09846553203531057,S3-27_percent
13,3,Nancy Grace,0.089,9,0,0.1012749561669163,S3-27_percent
13,3,Chaz Bono,0.076,10,0,0.10724691345916754,S3-27_percent
13,4,Ricki Lake,0.139,1,0,0.117253311620007,S3-27_percent
13,4,J.R. Martinez,0.124,2,0,0.1172534236374116,S3-27_percent
13,4,Hope Solo,0.115,3,0,0.1122383642969711,S3-27_percent
13,4,Rob Kardashian,0.115,3,0,0.11725335201075296,S3-27_percent
13,4,David Arquette,0.11,5,0,0.10962648635199773,S3-27_percent
13,4,Chaz Bono,0.1,6,0,0.11162039223212471,S3-27_percent
13,4,Chynna Phillips,0.1,6,1,0.09901888567071349,S3-27_percent
13,4,Nancy Grace,0.1,6,0,0.11111802476665025,S3-27_percent
13,4,Carson Kressley,0.096,9,0,0.10461775941337118,S3-27_percent
13,5,J.R. Martinez,0.149,1,0,0.13472784218796202,S3-27_percent
13,5,David Arquette,0.133,2,0,0.11999598849107186,S3-27_percent
13,5,Rob Kardashian,0.133,2,0,0.1347278123933657,S3-27_percent
13,5,Hope Solo,0.128,4,0,0.12507169212513933,S3-27_percent
13,5,Ricki Lake,0.128,4,0,0.13472762513630823,S3-27_percent
13,5,Nancy Grace,0.117,6,0,0.12289828042740134,S3-27_percent
13,5,Chaz Bono,0.112,7,0,0.1181568733669367,S3-27_percent
13,5,Carson Kressley,0.101,8,1,0.10969388587181488,S3-27_percent
13,6,J.R. Martinez,0.175,1,0,0.15740474548268857,S3-27_percent
13,6,Ricki Lake,0.175,1,0,0.15740451391721832,S3-27_percent
13,6,Nancy Grace,0.145,3,0,0.13528586809451854,S3-27_percent
13,6,David Arquette,0.139,4,0,0.1297775540743518,S3-27_percent
13,6,Rob Kardashian,0.133,5,0,0.15740457892563933,S3-27_percent
13,6,Hope Solo,0.12,6,0,0.1393888067800281,S3-27_percent
13,6,Chaz Bono,0.114,7,1,0.12333393272555533,S3-27_percent
13,7,Ricki Lake,0.181,1,0,0.18710070989792682,S3-27_percent
13,7,Rob Kardashian,0.174,2,0,0.1871007334101498,S3-27_percent
13,7,Hope Solo,0.171,3,0,0.1546474678560347,S3-27_percent
13,7,J.R. Martinez,0.164,4,0,0.18710099373873482,S3-27_percent
13,7,David Arquette,0.16,5,1,0.13692846725707022,S3-27_percent
13,7,Nancy Grace,0.15,6,0,0.14712162784008367,S3-27_percent
13,8,J.R. Martinez,0.232,1,0,0.22525522035416343,S3-27_percent
13,8,Hope Solo,0.201,2,0,0.16883910987187928,S3-27_percent
13,8,Ricki Lake,0.201,2,0,0.2252549404889038,S3-27_percent
13,8,Rob Kardashian,0.197,4,0,0.22525502788141805,S3-27_percent
13,8,Nancy Grace,0.17,5,1,0.1553957014036355,S3-27_percent
13,9,Ricki Lake,0.283,1,0,0.27369795462465446,S3-27_percent
13,9,Rob Kardashian,0.274,2,0,0.2736980704587763,S3-27_percent
13,9,J.R. Martinez,0.236,3,0,0.27369850462698725,S3-27_percent
13,9,Hope Solo,0.207,4,1,0.17890547028958198,S3-27_percent
13,10,Rob Kardashian,0.335,1,0,0.3333330354491132,S3-27_percent
13,10,J.R. Martinez,0.333,2,0,0.33333390076414937,S3-27_percent
13,10,Ricki Lake,0.331,3,0,0.3333330637867374,S3-27_percent
14,1,Jaleel White,0.096,1,0,0.08365992670459567,S3-27_percent
14,1,Katherine Jenkins,0.096,1,0,0.08481550812693306,S3-27_percent
14,1,William Levy,0.089,3,0,0.08481573961630613,S3-27_percent
14,1,Gladys Knight,0.085,4,0,0.08356796769536452,S3-27_percent
14,1,Jack Wagner,0.085,4,0,0.08144561535701333,S3-27_percent
14,1,Roshon Fegan,0.085,4,0,0.08375323946122636,S3-27_percent
14,1,Sherri Sheperd,0.085,4,0,0.08255062687882604,S3-27_percent
14,1,Donald Driver,0.078,8,0,0.08481569280524844,S3-27_percent
14,1,Maria Menounos,0.078,8,0,0.08414477888073421,S3-27_percent
14,1,Gavin DeGraw,0.074,10,0,0.08318540585272272,S3-27_percent
14,1,Martina Navratilova,0.074,10,0,0.07936084375861636,S3-27_percent
14,1,Melissa Gilbert,0.074,10,0,0.08388465486241319,S3-27_percent
14,2,Katherine Jenkins,0.097,1,0,0.08570552604056743,S3-27_percent
14,2,Roshon Fegan,0.097,1,0,0.08401306353029234,S3-27_percent
14,2,Maria Menounos,0.093,3,0,0.08463786903180733,S3-27_percent
14,2,William Levy,0.093,3,0,0.08570576564951185,S3-27_percent
14,2,Donald Driver,0.089,5,0,0.08570569663073364,S3-27_percent
14,2,Sherri Sheperd,0.086,6,0,0.08208724157894154,S3-27_percent
14,2,Jaleel White,0.082,7,0,0.08386415716896072,S3-27_percent
14,2,Gavin DeGraw,0.078,8,0,0.08310507619969075,S3-27_percent
14,2,Jack Wagner,0.078,8,0,0.08030850826475873,S3-27_percent
14,2,Melissa Gilbert,0.074,10,0,0.08422275055967696,S3-27_percent
14,2,Gladys Knight,0.071,11,0,0.08371705643170155,S3-27_percent
14,2,Martina Navratilova,0.063,12,1,0.0769272889133572,S3-27_percent
14,3,Katherine Jenkins,0.104,1,0,0.09443186281528161,S3-27_percent
14,3,William Levy,0.1,2,0,0.0944321058487062,S3-27_percent
14,3,Maria Menounos,0.096,3,0,0.09234059630394348,S3-27_percent
14,3,Donald Driver,0.093,4,0,0.09443203038463242,S3-27_percent
14,3,Jaleel White,0.089,5,0,0.09081887858297341,S3-27_percent
14,3,Roshon Fegan,0.089,5,0,0.09111191194327764,S3-27_percent
14,3,Gavin DeGraw,0.086,7,0,0.08932044884505486,S3-27_percent
14,3,Gladys Knight,0.086,7,0,0.09052876035458873,S3-27_percent
14,3,Jack Wagner,0.086,7,1,0.08375563428300978,S3-27_percent
14,3,Melissa Gilbert,0.086,7,0,0.09152440114499003,S3-27_percent
14,3,Sherri Sheperd,0.086,7,0,0.08730336949354187,S3-27_percent
14,4,Donald Driver,0.116,1,0,0.10571000466353812,S3-27_percent
14,4,Maria Menounos,0.112,2,0,0.10147529793233204,S3-27_percent
14,4,Roshon Fegan,0.112,2,0,0.09897288484527397,S3-27_percent
14,4,Katherine Jenkins,0.103,4,0,0.1057098388258447,S3-27_percent
14,4,Gavin DeGraw,0.099,5,0,0.09530504335926453,S3-27_percent
14,4,Jaleel White,0.094,6,0,0.09837486540387146,S3-27_percent
14,4,Melissa Gilbert,0.094,6,0,0.09981390913213928,S3-27_percent
14,4,William Levy,0.094,6,0,0.10571004204971618,S3-27_percent
14,4,Sherri Sheperd,0.09,9,1,0.09114655618169208,S3-27_percent
14,4,Gladys Knight,0.086,10,0,0.09778155760632763,S3-27_percent
14,5,Katherine Jenkins,0.129,1,0,0.1205561307927194,S3-27_percent
14,5,William Levy,0.129,1,0,0.12055626946049063,S3-27_percent
14,5,Donald Driver,0.121,3,0,0.12055626408376395,S3-27_percent
14,5,Maria Menounos,0.121,3,0,0.11213422122445971,S3-27_percent
14,5,Roshon Fegan,0.116,5,0,0.10710952517313124,S3-27_percent
14,5,Jaleel White,0.107,6,0,0.10590372311033802,S3-27_percent
14,5,Gladys Knight,0.098,7,0,0.1047045759668331,S3-27_percent
14,5,Melissa Gilbert,0.094,8,0,0.10880210175770227,S3-27_percent
14,5,Gavin DeGraw,0.085,9,1,0.09967718843056168,S3-27_percent
14,6,Katherine Jenkins,0.151,1,0,0.14053919107162072,S3-27_percent
14,6,Jaleel White,0.143,2,0,0.1120901627918401,S3-27_percent
14,6,William Levy,0.14,3,0,0.14053923604673157,S3-27_percent
14,6,Donald Driver,0.132,4,0,0.14053923141675925,S3-27_percent
14,6,Melissa Gilbert,0.116,5,0,0.11779774191405809,S3-27_percent
14,6,Maria Menounos,0.116,6,0,0.12430893715910091,S3-27_percent
14,6,Roshon Fegan,0.109,7,0,0.114469749540561,S3-27_percent
14,6,Gladys Knight,0.093,8,1,0.10971575005932842,S3-27_percent
14,7,Maria Menounos,0.155,1,0,0.1377162660683385,S3-27_percent
14,7,Katherine Jenkins,0.147,2,0,0.16789074505638607,S3-27_percent
14,7,Donald Driver,0.144,3,0,0.1678906398888848,S3-27_percent
14,7,William Levy,0.144,3,0,0.16789068023717255,S3-27_percent
14,7,Roshon Fegan,0.142,5,0,0.1189397125581256,S3-27_percent
14,7,Jaleel White,0.139,6,1,0.11433597809554623,S3-27_percent
14,7,Melissa Gilbert,0.128,7,0,0.12533597809554622,S3-27_percent
14,8,William Levy,0.174,1,0,0.20461147508003164,S3-27_percent
14,8,Roshon Fegan,0.171,2,1,0.1155441972681352,S3-27_percent
14,8,Donald Driver,0.168,3,0,0.20461137003329374,S3-27_percent
14,8,Katherine Jenkins,0.168,3,0,0.20461161135140585,S3-27_percent
14,8,Maria Menounos,0.162,5,0,0.15058703991374034,S3-27_percent
14,8,Melissa Gilbert,0.156,6,1,0.12003430635339327,S3-27_percent
14,9,Maria Menounos,0.257,1,1,0.18009761782165612,S3-27_percent
14,9,William Levy,0.252,2,0,0.2733007616249315,S3-27_percent
14,9,Donald Driver,0.248,3,0,0.2733006363326301,S3-27_percent
14,9,Katherine Jenkins,0.243,4,0,0.2733009842207824,S3-27_percent
14,10,Katherine Jenkins,0.336,1,0,0.3333335783466478,S3-27_percent
14,10,Donald Driver,0.332,2,0,0.3333331342101883,S3-27_percent
14,10,William Levy,0.332,2,0,0.33333328744316393,S3-27_percent
15,1,Emmitt Smith,0.089,1,0,0.0789284753268037,S3-27_percent
15,1,Gilles Marini,0.087,2,0,0.07872305883781032,S3-27_percent
15,1,Sabrina Bryan,0.081,3,0,0.07828072517335904,S3-27_percent
15,1,Apolo Anton Ohno,0.08,4,0,0.07884081223109425,S3-27_percent
15,1,Shawn Johnson,0.08,4,0,0.07969052921988189,S3-27_percent
15,1,Drew Lachey,0.078,6,0,0.07405103195779174,S3-27_percent
15,1,Helio Castroneves,0.078,6,0,0.07405113304946687,S3-27_percent
15,1,Kelly Monaco,0.078,6,0,0.07969074864164483,S3-27_percent
15,1,Melissa Rycroft,0.076,9,0,0.07969088480587336,S3-27_percent
15,1,Joey Fatone,0.074,10,0,0.07002211134443961,S3-27_percent
15,1,Bristol Palin,0.071,11,0,0.08022246343367555,S3-27_percent
15,1,Kirstie Alley,0.069,12,0,0.07872309515036785,S3-27_percent
15,1,Pamela Anderson,0.061,13,1,0.06908493082779103,S3-27_percent
15,2,Sabrina Bryan,0.094,1,0,0.0845290268396173,S3-27_percent
15,2,Gilles Marini,0.092,2,0,0.08525302449409156,S3-27_percent
15,2,Shawn Johnson,0.091,3,0,0.08683142108991883,S3-27_percent
15,2,Apolo Anton Ohno,0.089,4,0,0.08544559684593621,S3-27_percent
15,2,Melissa Rycroft,0.085,5,0,0.08683171703323372,S3-27_percent
15,2,Helio Castroneves,0.083,6,0,0.07752207083048666,S3-27_percent
15,2,Drew Lachey,0.082,7,0,0.07752197439998759,S3-27_percent
15,2,Emmitt Smith,0.082,7,0,0.08558883471506604,S3-27_percent
15,2,Joey Fatone,0.082,7,1,0.07069584098502939,S3-27_percent
15,2,Kelly Monaco,0.08,10,0,0.08683157264437544,S3-27_percent
15,2,Kirstie Alley,0.076,11,0,0.0852530791372279,S3-27_percent
15,2,Bristol Palin,0.065,12,0,0.08769584098502935,S3-27_percent
15,3,Kelly Monaco,0.097,1,0,0.09625896089914204,S3-27_percent
15,3,Melissa Rycroft,0.097,1,0,0.0962591492862581,S3-27_percent
15,3,Shawn Johnson,0.095,3,0,0.09625896010624081,S3-27_percent
15,3,Apolo Anton Ohno,0.092,4,0,0.09353251679013269,S3-27_percent
15,3,Gilles Marini,0.092,4,0,0.0931522807109976,S3-27_percent
15,3,Helio Castroneves,0.092,4,1,0.07760919950649248,S3-27_percent
15,3,Sabrina Bryan,0.092,4,0,0.09172024336928104,S3-27_percent
15,3,Emmitt Smith,0.09,8,0,0.09381505395986627,S3-27_percent
15,3,Drew Lachey,0.086,9,1,0.07760909642878983,S3-27_percent
15,3,Kirstie Alley,0.086,9,0,0.09315233959202743,S3-27_percent
15,3,Bristol Palin,0.081,11,0,0.09063219935077177,S3-27_percent
15,4,Gilles Marini,0.123,1,0,0.11009191320900977,S3-27_percent
15,4,Shawn Johnson,0.123,1,0,0.11636724907852523,S3-27_percent
15,4,Kelly Monaco,0.117,3,0,0.11636708431647672,S3-27_percent
15,4,Melissa Rycroft,0.115,4,0,0.11636728178161601,S3-27_percent
15,4,Emmitt Smith,0.112,5,0,0.11143611584490434,S3-27_percent
15,4,Sabrina Bryan,0.11,6,0,0.1071772996718374,S3-27_percent
15,4,Apolo Anton Ohno,0.107,7,0,0.11086349093180578,S3-27_percent
15,4,Bristol Palin,0.1,8,1,0.10123759933869914,S3-27_percent
15,4,Kirstie Alley,0.093,9,0,0.11009196582712566,S3-27_percent
15,5,Sabrina Bryan,0.132,1,0,0.1148797523718012,S3-27_percent
15,5,Apolo Anton Ohno,0.127,2,0,0.12213055938792854,S3-27_percent
15,5,Gilles Marini,0.127,2,0,0.12061842025762666,S3-27_percent
15,5,Melissa Rycroft,0.127,2,0,0.13283402570821312,S3-27_percent
15,5,Shawn Johnson,0.127,2,0,0.1328341071497695,S3-27_percent
15,5,Emmitt Smith,0.126,6,0,0.1232508112645434,S3-27_percent
15,5,Kirstie Alley,0.118,7,0,0.12061846015417814,S3-27_percent
15,5,Kelly Monaco,0.116,8,0,0.1328338637059394,S3-27_percent
15,6,Apolo Anton Ohno,0.133,1,0,0.1196489537822971,S3-27_percent
15,6,Sabrina Bryan,0.133,1,1,0.10577332257624872,S3-27_percent
15,6,Melissa Rycroft,0.131,3,0,0.13975255470299308,S3-27_percent
15,6,Shawn Johnson,0.124,4,0,0.1397527285524556,S3-27_percent
15,6,Gilles Marini,0.122,5,0,0.11677332257624874,S3-27_percent
15,6,Kirstie Alley,0.122,5,0,0.11677332257624873,S3-27_percent
15,6,Kelly Monaco,0.119,7,0,0.13975247265725926,S3-27_percent
15,6,Emmitt Smith,0.117,8,0,0.12177332257624872,S3-27_percent
15,7,Melissa Rycroft,0.161,1,0,0.16571075553556566,S3-27_percent
15,7,Shawn Johnson,0.157,2,0,0.1657109410914621,S3-27_percent
15,7,Kelly Monaco,0.149,3,0,0.1657107665003771,S3-27_percent
15,7,Emmitt Smith,0.143,4,0,0.12962084184001538,S3-27_percent
15,7,Gilles Marini,0.138,5,0,0.12240271524799487,S3-27_percent
15,7,Apolo Anton Ohno,0.136,6,0,0.12844137635869768,S3-27_percent
15,7,Kirstie Alley,0.116,7,0,0.12240260342588716,S3-27_percent
15,8,Melissa Rycroft,0.151,1,0,0.1844603415472637,S3-27_percent
15,8,Apolo Anton Ohno,0.147,2,0,0.11728659316685806,S3-27_percent
15,8,Gilles Marini,0.147,2,1,0.10567706541362443,S3-27_percent
15,8,Emmitt Smith,0.146,4,0,0.11797820838479525,S3-27_percent
15,8,Kelly Monaco,0.142,5,0,0.18446041728294454,S3-27_percent
15,8,Shawn Johnson,0.14,6,0,0.18446047313293776,S3-27_percent
15,8,Kirstie Alley,0.128,7,1,0.10567690107157625,S3-27_percent
15,9,Shawn Johnson,0.209,1,0,0.2477880167312189,S3-27_percent
15,9,Melissa Rycroft,0.204,2,0,0.24778797943956934,S3-27_percent
15,9,Apolo Anton Ohno,0.203,3,1,0.1280691040865698,S3-27_percent
15,9,Kelly Monaco,0.192,4,0,0.2477880878992156,S3-27_percent
15,9,Emmitt Smith,0.191,5,1,0.12856681184342633,S3-27_percent
15,10,Melissa Rycroft,0.336,1,0,0.3333332982733716,S3-27_percent
15,10,Kelly Monaco,0.333,2,0,0.33333342498673013,S3-27_percent
15,10,Shawn Johnson,0.331,3,0,0.3333332767398983,S3-27_percent
16,1,Zendaya,0.105,1,0,0.08448619733472815,S3-27_percent
16,1,Alexandra Raisman,0.092,2,0,0.08446667620988711,S3-27_percent
16,1,Dorothy Hamill,0.092,2,0,0.07936183849793631,S3-27_percent
16,1,Kellie Pickler,0.092,2,0,0.08448619277095831,S3-27_percent
16,1,Ingo Rademacher,0.087,5,0,0.08410865093434028,S3-27_percent
16,1,Jacoby Jones,0.087,5,0,0.08450600382436706,S3-27_percent
16,1,Sean Lowe,0.083,7,0,0.08399048159925886,S3-27_percent
16,1,Lisa Vanderpump,0.079,8,0,0.08255343625576267,S3-27_percent
16,1,Victor Ortiz,0.079,8,0,0.08357784791039735,S3-27_percent
16,1,Wynonna Judd,0.079,8,0,0.081447212323381,S3-27_percent
16,1,Andy Dick,0.074,11,0,0.08382466772996444,S3-27_percent
16,1,D. L. Hughley,0.052,12,0,0.08319079460901851,S3-27_percent
16,2,Kellie Pickler,0.107,1,0,0.08518129946270209,S3-27_percent
16,2,Zendaya,0.107,1,0,0.08518130466962268,S3-27_percent
16,2,Alexandra Raisman,0.098,3,0,0.08515024651229716,S3-27_percent
16,2,Jacoby Jones,0.094,4,0,0.08521283854331849,S3-27_percent
16,2,Andy Dick,0.082,5,0,0.0841267513071202,S3-27_percent
16,2,Ingo Rademacher,0.082,5,0,0.08457982133292721,S3-27_percent
16,2,Sean Lowe,0.082,5,0,0.08439136706511924,S3-27_percent
16,2,Lisa Vanderpump,0.074,8,0,0.08209144171088971,S3-27_percent
16,2,Victor Ortiz,0.074,8,0,0.08373247326330958,S3-27_percent
16,2,Wynonna Judd,0.074,8,0,0.0803106788724181,S3-27_percent
16,2,D. L. Hughley,0.066,11,0,0.08311333656772822,S3-27_percent
16,2,Dorothy Hamill,0.061,12,1,0.07692844069254715,S3-27_percent
16,3,Jacoby Jones,0.111,1,0,0.09346688601010347,S3-27_percent
