season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,estimated_fan_vote_share,rule_type,in_pred_bottom2,fan_rank_from_P,final_score_or_metric,final_rank,pred_eliminated_flag
25,1,Derek Fisher,0.075,7,0,0.076941893690085,S3-27_percent,0,,0.15194189369008498,9,0
25,1,Nick Lachey,0.075,7,0,0.0778504978447352,S3-27_percent,0,,0.1528504978447352,7,0
25,1,Sasha Pieterse,0.075,7,0,0.0772949014800269,S3-27_percent,0,,0.1522949014800269,8,0
25,1,Debbie Gibson,0.071,10,0,0.071215585295421,S3-27_percent,0,,0.142215585295421,11,0
25,1,Drew Scott,0.067,11,0,0.0784649900610785,S3-27_percent,0,,0.1454649900610785,10,0
25,1,Terrell Owens,0.063,12,0,0.0780554642652818,S3-27_percent,0,,0.14105546426528182,12,0
25,1,Barbara Corcoran,0.059,13,0,0.0712155046962151,S3-27_percent,0,,0.1302155046962151,13,1
25,2,Frankie Muniz,0.088,1,0,0.0794837699154933,S3-27_percent,0,,0.1674837699154933,2,0
25,2,Jordan Fisher,0.088,1,0,0.0794842541278211,S3-27_percent,0,,0.16748425412782109,1,0
25,2,Vanessa Lachey,0.086,3,0,0.0782405042454654,S3-27_percent,0,,0.16424050424546538,3,0
25,2,Lindsey Stirling,0.082,4,0,0.0794844274984957,S3-27_percent,0,,0.1614844274984957,4,0
25,2,Sasha Pieterse,0.082,4,0,0.0775629580195461,S3-27_percent,0,,0.15956295801954612,5,0
25,2,Victoria Arlen,0.08,6,0,0.0789727207337992,S3-27_percent,0,,0.1589727207337992,6,0
25,2,Debbie Gibson,0.075,7,1,0.0673878766556253,S3-27_percent,0,,0.1423878766556253,12,0
25,2,Drew Scott,0.075,7,0,0.0794839941436293,S3-27_percent,0,,0.1544839941436293,7,0
25,2,Nikki Bella,0.071,9,0,0.078240257508461,S3-27_percent,0,,0.14924025750846098,9,0
25,2,Terrell Owens,0.071,9,0,0.0788133575436709,S3-27_percent,0,,0.1498133575436709,8,0
25,2,Derek Fisher,0.069,11,0,0.076981211641439,S3-27_percent,0,,0.145981211641439,11,0
25,2,Nick Lachey,0.069,11,0,0.0784768994522656,S3-27_percent,0,,0.1474768994522656,10,0
25,2,Barbara Corcoran,0.062,13,1,0.0673877685142877,S3-27_percent,0,,0.12938776851428768,13,1
25,3,Lindsey Stirling,0.111,1,0,0.0925856725955797,S3-27_percent,0,,0.2035856725955797,1,0
25,3,Jordan Fisher,0.102,2,0,0.0925857219431641,S3-27_percent,0,,0.1945857219431641,2,0
25,3,Drew Scott,0.094,3,0,0.0925852955444527,S3-27_percent,0,,0.1865852955444527,3,0
25,3,Vanessa Lachey,0.094,3,0,0.0900674439288442,S3-27_percent,0,,0.18406744392884422,4,0
25,3,Victoria Arlen,0.09,5,0,0.0915521466157404,S3-27_percent,0,,0.1815521466157404,5,0
25,3,Derek Fisher,0.086,6,0,0.0875030843545085,S3-27_percent,0,,0.1735030843545085,10,0
25,3,Frankie Muniz,0.086,6,0,0.0925849085327998,S3-27_percent,0,,0.1785849085327998,6,0
25,3,Nick Lachey,0.086,6,0,0.0905482255411382,S3-27_percent,0,,0.1765482255411382,8,0
25,3,Nikki Bella,0.086,6,0,0.0900675883907693,S3-27_percent,0,,0.1760675883907693,9,0
25,3,Terrell Owens,0.086,6,0,0.0912302571342717,S3-27_percent,0,,0.1772302571342717,7,0
25,3,Sasha Pieterse,0.078,11,0,0.088689655418731,S3-27_percent,0,,0.166689655418731,11,1
25,4,Jordan Fisher,0.107,1,0,0.0943562428453795,S3-27_percent,0,,0.2013562428453795,1,0
25,4,Victoria Arlen,0.1,2,0,0.0922397407359748,S3-27_percent,0,,0.1922397407359748,2,0
25,4,Lindsey Stirling,0.096,3,0,0.0943562758828834,S3-27_percent,0,,0.1903562758828834,3,0
25,4,Drew Scott,0.089,4,0,0.0943563091751431,S3-27_percent,0,,0.1833563091751431,4,0
25,4,Frankie Muniz,0.089,4,0,0.0943557816134979,S3-27_percent,0,,0.18335578161349791,5,0
25,4,Nikki Bella,0.089,4,0,0.0891854915563132,S3-27_percent,0,,0.1781854915563132,7,0
25,4,Sasha Pieterse,0.089,4,0,0.0863361603797601,S3-27_percent,0,,0.17533616037976008,9,0
25,4,Terrell Owens,0.089,4,0,0.0915797736228454,S3-27_percent,0,,0.18057977362284539,6,0
25,4,Vanessa Lachey,0.089,4,0,0.0891854843059238,S3-27_percent,0,,0.1781854843059238,8,0
25,4,Derek Fisher,0.085,10,1,0.0838716662623202,S3-27_percent,0,,0.1688716662623202,11,1
25,4,Nick Lachey,0.081,11,0,0.0901770736199581,S3-27_percent,0,,0.1711770736199581,10,0
